ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_coating-material[kg];i_coating-material-waste[kg]
e_coat_2767;2023-04-04 12:36:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2766;2023-04-04 12:36:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2764;2023-04-04 12:36:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2769;2023-04-04 12:37:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2768;2023-04-04 12:37:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2770;2023-04-04 12:37:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2772;2023-04-04 12:38:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2774;2023-04-04 12:38:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2773;2023-04-04 12:38:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2771;2023-04-04 12:38:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2775;2023-04-04 12:39:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2776;2023-04-04 12:39:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2777;2023-04-04 12:39:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2780;2023-04-04 12:39:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2779;2023-04-04 12:39:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2781;2023-04-04 12:40:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2778;2023-04-04 12:40:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2783;2023-04-04 12:40:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2784;2023-04-04 12:41:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2785;2023-04-04 12:41:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2782;2023-04-04 12:41:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2787;2023-04-04 12:41:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2786;2023-04-04 12:42:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2788;2023-04-04 12:42:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2791;2023-04-04 12:42:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2792;2023-04-04 12:43:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2794;2023-04-04 12:43:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2789;2023-04-04 12:43:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2793;2023-04-04 12:43:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2790;2023-04-04 12:43:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2795;2023-04-04 12:43:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2797;2023-04-04 12:44:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2796;2023-04-04 12:44:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2798;2023-04-04 12:44:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2799;2023-04-04 12:44:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2800;2023-04-04 12:44:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2801;2023-04-04 12:45:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2802;2023-04-04 12:45:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2804;2023-04-04 12:45:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2805;2023-04-04 12:45:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2803;2023-04-04 12:45:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2807;2023-04-04 12:46:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2806;2023-04-04 12:47:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2808;2023-04-04 12:47:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2810;2023-04-04 12:47:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2809;2023-04-04 12:47:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2811;2023-04-04 12:48:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2812;2023-04-04 12:48:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2813;2023-04-04 12:48:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2814;2023-04-04 12:48:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2818;2023-04-04 12:49:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2815;2023-04-04 12:49:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2821;2023-04-04 12:49:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2816;2023-04-04 12:49:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2817;2023-04-04 12:49:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2822;2023-04-04 12:49:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2820;2023-04-04 12:50:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2819;2023-04-04 12:50:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2823;2023-04-04 12:50:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2825;2023-04-04 12:50:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2824;2023-04-04 12:50:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2826;2023-04-04 12:50:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2827;2023-04-04 12:51:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2829;2023-04-04 12:51:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2832;2023-04-04 12:52:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2828;2023-04-04 12:52:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2830;2023-04-04 12:52:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2831;2023-04-04 12:53:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2833;2023-04-04 12:53:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2834;2023-04-04 12:53:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2836;2023-04-04 12:53:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2835;2023-04-04 12:53:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2837;2023-04-04 12:54:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2839;2023-04-04 12:54:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2840;2023-04-04 12:54:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2841;2023-04-04 12:54:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2842;2023-04-04 12:54:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2838;2023-04-04 12:54:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2844;2023-04-04 12:55:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2843;2023-04-04 12:55:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2848;2023-04-04 12:55:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2845;2023-04-04 12:56:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2846;2023-04-04 12:56:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2850;2023-04-04 12:56:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2851;2023-04-04 12:56:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2849;2023-04-04 12:56:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2852;2023-04-04 12:56:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2847;2023-04-04 12:57:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2854;2023-04-04 12:57:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2853;2023-04-04 12:57:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2857;2023-04-04 12:58:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2855;2023-04-04 12:58:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2858;2023-04-04 12:58:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2859;2023-04-04 12:58:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2856;2023-04-04 12:58:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2861;2023-04-04 12:59:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2860;2023-04-04 12:59:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2863;2023-04-04 12:59:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2862;2023-04-04 12:59:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2864;2023-04-04 13:00:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2865;2023-04-04 13:00:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2866;2023-04-04 13:01:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2869;2023-04-04 13:01:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2870;2023-04-04 13:01:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2867;2023-04-04 13:01:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2868;2023-04-04 13:01:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2871;2023-04-04 13:01:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2872;2023-04-04 13:02:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2874;2023-04-04 13:02:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2875;2023-04-04 13:02:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2873;2023-04-04 13:02:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2877;2023-04-04 13:03:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2878;2023-04-04 13:03:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2876;2023-04-04 13:03:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2880;2023-04-04 13:03:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2879;2023-04-04 13:04:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2882;2023-04-04 13:04:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2883;2023-04-04 13:04:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2881;2023-04-04 13:04:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2885;2023-04-04 13:04:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2884;2023-04-04 13:05:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2886;2023-04-04 13:05:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2887;2023-04-04 13:05:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2889;2023-04-04 13:06:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2888;2023-04-04 13:06:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2890;2023-04-04 13:06:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2891;2023-04-04 13:06:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2894;2023-04-04 13:07:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2892;2023-04-04 13:07:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2895;2023-04-04 13:07:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2893;2023-04-04 13:08:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2897;2023-04-04 13:08:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2896;2023-04-04 13:08:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2898;2023-04-04 13:08:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2899;2023-04-04 13:08:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2900;2023-04-04 13:09:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2902;2023-04-04 13:09:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2901;2023-04-04 13:09:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2905;2023-04-04 13:09:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2903;2023-04-04 13:09:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2909;2023-04-04 13:10:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2904;2023-04-04 13:10:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2908;2023-04-04 13:10:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2907;2023-04-04 13:10:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2910;2023-04-04 13:11:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2906;2023-04-04 13:11:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2911;2023-04-04 13:11:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2913;2023-04-04 13:11:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2912;2023-04-04 13:11:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2915;2023-04-04 13:12:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2914;2023-04-04 13:12:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2917;2023-04-04 13:12:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2919;2023-04-04 13:13:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2918;2023-04-04 13:13:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2916;2023-04-04 13:13:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2920;2023-04-04 13:13:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2923;2023-04-04 13:13:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2922;2023-04-04 13:14:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2921;2023-04-04 13:14:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2925;2023-04-04 13:14:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2926;2023-04-04 13:14:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2928;2023-04-04 13:15:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2927;2023-04-04 13:15:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2930;2023-04-04 13:15:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2924;2023-04-04 13:15:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2931;2023-04-04 13:15:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2932;2023-04-04 13:16:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2929;2023-04-04 13:16:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2933;2023-04-04 13:16:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2935;2023-04-04 13:17:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2934;2023-04-04 13:17:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2939;2023-04-04 13:17:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2937;2023-04-04 13:17:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2938;2023-04-04 13:17:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2941;2023-04-04 13:18:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2936;2023-04-04 13:18:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2940;2023-04-04 13:18:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2942;2023-04-04 13:18:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2943;2023-04-04 13:18:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2944;2023-04-04 13:19:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2950;2023-04-04 13:20:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2945;2023-04-04 13:20:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2947;2023-04-04 13:20:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2951;2023-04-04 13:20:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2948;2023-04-04 13:21:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2946;2023-04-04 13:21:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2953;2023-04-04 13:21:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2949;2023-04-04 13:21:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2955;2023-04-04 13:21:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2956;2023-04-04 13:21:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2954;2023-04-04 13:21:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2952;2023-04-04 13:22:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2959;2023-04-05 07:55:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2957;2023-04-05 07:55:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2960;2023-04-05 07:55:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2962;2023-04-05 07:56:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2958;2023-04-05 07:56:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2963;2023-04-05 07:56:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2961;2023-04-05 07:56:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2964;2023-04-05 07:56:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2966;2023-04-05 07:56:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2972;2023-04-05 07:57:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2968;2023-04-05 07:57:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2970;2023-04-05 07:57:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2969;2023-04-05 07:57:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2965;2023-04-05 07:57:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2971;2023-04-05 07:57:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2978;2023-04-05 07:57:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2967;2023-04-05 07:57:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2973;2023-04-05 07:57:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2974;2023-04-05 07:57:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2975;2023-04-05 07:57:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2980;2023-04-05 07:58:15;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2976;2023-04-05 07:58:15;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2979;2023-04-05 07:58:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2981;2023-04-05 07:58:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2977;2023-04-05 07:58:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2984;2023-04-05 07:58:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2986;2023-04-05 07:58:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2985;2023-04-05 07:58:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2982;2023-04-05 07:59:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2990;2023-04-05 07:59:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2988;2023-04-05 07:59:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2983;2023-04-05 07:59:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2995;2023-04-05 07:59:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2994;2023-04-05 07:59:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2997;2023-04-05 08:00:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2996;2023-04-05 08:00:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2993;2023-04-05 08:00:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2987;2023-04-05 08:00:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2989;2023-04-05 08:00:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2991;2023-04-05 08:00:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3000;2023-04-05 08:00:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2992;2023-04-05 08:00:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2998;2023-04-05 08:00:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_2999;2023-04-05 08:00:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3002;2023-04-05 08:00:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3004;2023-04-05 08:00:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3001;2023-04-05 08:01:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3008;2023-04-05 08:01:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3007;2023-04-05 08:01:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3006;2023-04-05 08:01:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3005;2023-04-05 08:01:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3009;2023-04-05 08:01:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3010;2023-04-05 08:01:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3003;2023-04-05 08:01:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3015;2023-04-05 08:01:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3013;2023-04-05 08:02:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3018;2023-04-05 08:02:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3014;2023-04-05 08:02:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3020;2023-04-05 08:02:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3019;2023-04-05 08:02:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3017;2023-04-05 08:02:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3011;2023-04-05 08:02:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3012;2023-04-05 08:02:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3016;2023-04-05 08:02:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3021;2023-04-05 08:03:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3028;2023-04-05 08:03:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3024;2023-04-05 08:03:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3022;2023-04-05 08:03:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3026;2023-04-05 08:03:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3029;2023-04-05 08:03:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3023;2023-04-05 08:03:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3027;2023-04-05 08:03:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3034;2023-04-05 08:04:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3025;2023-04-05 08:04:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3030;2023-04-05 08:04:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3032;2023-04-05 08:04:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3031;2023-04-05 08:04:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3035;2023-04-05 08:04:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3033;2023-04-05 08:04:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3039;2023-04-05 08:04:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3041;2023-04-05 08:04:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3038;2023-04-05 08:05:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3037;2023-04-05 08:05:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3040;2023-04-05 08:05:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3043;2023-04-05 08:05:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3048;2023-04-05 08:05:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3044;2023-04-05 08:05:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3050;2023-04-05 08:05:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3049;2023-04-05 08:05:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3042;2023-04-05 08:06:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3046;2023-04-05 08:06:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3053;2023-04-05 08:06:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3036;2023-04-05 08:06:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3057;2023-04-05 08:06:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3047;2023-04-05 08:06:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3051;2023-04-05 08:06:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3055;2023-04-05 08:06:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3056;2023-04-05 08:06:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3045;2023-04-05 08:06:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3052;2023-04-05 08:06:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3063;2023-04-05 08:07:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3064;2023-04-05 08:07:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3059;2023-04-05 08:07:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3058;2023-04-05 08:07:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3054;2023-04-05 08:07:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3060;2023-04-05 08:07:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3062;2023-04-05 08:07:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3068;2023-04-05 08:08:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3071;2023-04-05 08:08:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_3065;2023-04-05 08:08:15;300.0;0.1751156951;0.25;0.0004;0.0001
