ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkMale_4598>true;2023-04-06 09:17:22;?;0.00038988;0.006
e_checkMale_4439>true;2023-04-06 09:17:43;?;0.00207936;0.032
e_checkMale_4460>true;2023-04-06 09:18:06;?;0.00136458;0.021
e_checkMale_4492>true;2023-04-06 09:40:03;?;0.00116964;0.018
e_checkMale_4491>true;2023-04-06 09:40:24;?;0.00168948;0.026
e_checkMale_4474>true;2023-04-06 09:40:45;?;0.00214434;0.033
e_checkMale_4574>true;2023-04-06 09:40:55;?;0.00116964;0.018
e_checkMale_4618>true;2023-04-06 09:41:26;?;0.00136458;0.021
e_checkMale_4493>true;2023-04-06 09:41:47;?;0.00175446;0.027
e_checkMale_4610>true;2023-04-06 09:41:58;?;0.00188442;0.029
e_checkMale_4604>true;2023-04-06 09:42:08;?;0.00149454;0.023
e_checkMale_4438>true;2023-04-06 09:42:18;?;0.00116964;0.018
e_checkMale_4575>true;2023-04-06 09:42:29;?;0.00025992;0.004
e_checkMale_4778>true;2023-04-06 09:43:00;?;0.00136458;0.021
e_checkMale_4584>true;2023-04-06 09:43:10;?;0.0009747;0.015
e_checkMale_4441>true;2023-04-06 09:43:32;?;0.00201438;0.031
e_checkMale_4701>true;2023-04-06 09:43:42;?;0.0009747;0.015
e_checkMale_4568>true;2023-04-06 09:44:03;?;0.0003249;0.005
e_checkMale_4433>true;2023-04-06 09:44:13;?;0.0009747;0.015
e_checkMale_4489>true;2023-04-06 09:45:06;?;0.00116964;0.018
e_checkMale_4500>true;2023-04-06 09:45:27;?;0.0006498;0.01
e_checkMale_4642>true;2023-04-06 09:45:57;?;0.00168948;0.026
e_checkMale_4711>true;2023-04-06 09:46:08;?;0.00240426;0.037
e_checkMale_4804>true;2023-04-06 09:46:18;?;0.00045486;0.007
e_checkMale_4485>true;2023-04-06 09:46:29;?;0.00155952;0.024
e_checkMale_4589>true;2023-04-06 09:46:39;?;0.00136458;0.021
e_checkMale_4615>true;2023-04-06 09:47:00;?;0.00051984;0.008
e_checkMale_4653>true;2023-04-06 09:47:10;?;0.0006498;0.01
e_checkMale_4513>true;2023-04-06 09:47:31;?;0.00181944;0.028
e_checkMale_4641>true;2023-04-06 09:48:02;?;0.0009747;0.015
e_checkMale_4689>true;2023-04-06 09:48:22;?;0.00090972;0.014
e_checkMale_4787>true;2023-04-06 09:48:43;?;0.00123462;0.019
e_checkMale_4729>true;2023-04-06 09:48:54;?;0.00272916;0.042
e_checkMale_4539>true;2023-04-06 09:49:25;?;0.00123462;0.019
e_checkMale_4674>true;2023-04-06 09:49:46;?;0.00155952;0.024
e_checkMale_4517>true;2023-04-06 09:49:57;?;0.00207936;0.032
e_checkMale_4706>true;2023-04-06 09:50:07;?;0.00233928;0.036
e_checkMale_4632>true;2023-04-06 09:50:28;?;0.0;0.0
e_checkMale_4605>true;2023-04-06 09:50:49;?;0.00116964;0.018
e_checkMale_4423>true;2023-04-06 09:52:22;?;0.0019494;0.03
e_checkMale_4812>true;2023-04-06 09:53:15;?;0.00051984;0.008
e_checkMale_4767>true;2023-04-06 09:53:25;?;0.00155952;0.024
e_checkMale_4771>true;2023-04-06 09:53:35;?;0.00201438;0.031
e_checkMale_4593>true;2023-04-06 09:53:56;?;0.00103968;0.016
e_checkMale_4546>true;2023-04-06 09:54:27;?;0.00045486;0.007
e_checkMale_4764>true;2023-04-06 09:55:40;?;0.00051984;0.008
e_checkMale_4697>true;2023-04-06 09:55:50;?;0.00142956;0.022
e_checkMale_4600>true;2023-04-06 09:56:01;?;0.0019494;0.03
e_checkMale_4654>true;2023-04-06 09:56:22;?;0.00149454;0.023
e_checkMale_4730>true;2023-04-06 09:56:43;?;0.00077976;0.012
e_checkMale_4620>true;2023-04-06 09:57:25;?;0.00168948;0.026
e_checkMale_4645>true;2023-04-06 09:57:35;?;0.00110466;0.017
e_checkMale_4742>true;2023-04-06 09:57:57;?;0.00103968;0.016
e_checkMale_4544>true;2023-04-06 09:58:07;?;0.0006498;0.01
e_checkMale_4638>true;2023-04-06 09:58:18;?;0.00142956;0.022
e_checkMale_4820>true;2023-04-06 09:58:40;?;0.00168948;0.026
e_checkMale_4669>true;2023-04-06 09:58:50;?;6.498E~05;0.001
e_checkMale_4664>true;2023-04-06 09:59:00;?;0.00019494;0.003
e_checkMale_4741>true;2023-04-06 09:59:21;?;0.0022743;0.035
e_checkMale_4497>true;2023-04-06 09:59:32;?;0.0016245;0.025
e_checkMale_4754>true;2023-04-06 10:00:55;?;0.0009747;0.015
e_checkMale_4746>true;2023-04-06 10:01:05;?;0.0012996;0.02
e_checkMale_4802>true;2023-04-06 10:01:16;?;0.00175446;0.027
e_checkMale_4627>true;2023-04-06 10:01:47;?;0.00123462;0.019
e_checkMale_4823>true;2023-04-06 10:02:40;?;0.00155952;0.024
e_checkMale_4800>true;2023-04-06 10:02:50;?;0.0009747;0.015
e_checkMale_4811>true;2023-04-06 10:04:13;?;0.00175446;0.027
e_checkMale_4749>true;2023-04-06 10:04:24;?;0.00201438;0.031
e_checkMale_4679>true;2023-04-06 10:04:45;?;0.00142956;0.022
e_checkMale_4747>true;2023-04-06 10:04:56;?;6.498E~05;0.001
e_checkMale_4792>true;2023-04-06 10:05:18;?;0.00045486;0.007
e_checkMale_4818>true;2023-04-06 10:05:38;?;0.00188442;0.029
e_checkMale_4796>true;2023-04-06 10:05:59;?;0.00168948;0.026
e_checkMale_4762>true;2023-04-06 10:06:10;?;0.0009747;0.015
e_checkMale_4630>true;2023-04-06 10:27:21;?;0.00181944;0.028
e_checkMale_4655>true;2023-04-06 10:27:31;?;0.00071478;0.011
e_checkMale_4791>true;2023-04-06 10:27:42;?;0.0012996;0.02
e_checkMale_4444>true;2023-04-06 10:28:13;?;0.00175446;0.027
e_checkMale_4781>true;2023-04-06 10:28:34;?;0.00246924;0.038
e_checkMale_4743>true;2023-04-06 10:28:45;?;0.00077976;0.012
e_checkMale_4814>true;2023-04-06 10:29:36;?;0.0012996;0.02
e_checkMale_4801>true;2023-04-06 10:29:47;?;0.00123462;0.019
e_checkMale_4798>true;2023-04-06 10:29:57;?;0.00279414;0.043
e_checkMale_4909>true;2023-04-06 10:30:29;?;0.0009747;0.015
e_checkMale_4759>true;2023-04-06 10:30:39;?;0.00058482;0.009
e_checkMale_4753>true;2023-04-06 10:30:49;?;0.00149454;0.023
e_checkMale_4651>true;2023-04-06 10:31:10;?;0.00155952;0.024
e_checkMale_4857>true;2023-04-06 10:31:20;?;0.0003249;0.005
e_checkMale_4657>true;2023-04-06 10:31:31;?;0.0016245;0.025
e_checkMale_4807>true;2023-04-06 10:32:03;?;0.00110466;0.017
e_checkMale_4790>true;2023-04-06 10:32:55;?;0.00220932;0.034
e_checkMale_4722>true;2023-04-06 10:33:47;?;0.00149454;0.023
e_checkMale_4773>true;2023-04-06 10:33:57;?;0.0022743;0.035
e_checkMale_4624>true;2023-04-06 10:34:07;?;0.0019494;0.03
e_checkMale_4709>true;2023-04-06 10:34:17;?;0.00084474;0.013
e_checkMale_4531>true;2023-04-06 10:34:28;?;0.00103968;0.016
e_checkMale_4672>true;2023-04-06 10:34:48;?;0.00038988;0.006
e_checkMale_4647>true;2023-04-06 10:34:59;?;0.00168948;0.026
e_checkMale_4692>true;2023-04-06 10:35:09;?;0.00025992;0.004
e_checkMale_4972>true;2023-04-06 10:35:30;?;0.0;0.0
e_checkMale_4695>true;2023-04-06 10:35:40;?;0.0016245;0.025
e_checkMale_4844>true;2023-04-06 10:36:12;?;0.00045486;0.007
e_checkMale_4863>true;2023-04-06 10:36:22;?;0.00155952;0.024
e_checkMale_4686>true;2023-04-06 10:36:33;?;0.00058482;0.009
e_checkMale_4806>true;2023-04-06 10:36:43;?;0.00175446;0.027
e_checkMale_4696>true;2023-04-06 10:36:53;?;0.00240426;0.037
e_checkMale_4735>true;2023-04-06 10:37:04;?;0.00136458;0.021
e_checkMale_4670>true;2023-04-06 10:37:15;?;0.00136458;0.021
e_checkMale_4822>true;2023-04-06 10:37:25;?;0.00045486;0.007
e_checkMale_4728>true;2023-04-06 10:37:46;?;0.00116964;0.018
e_checkMale_4890>true;2023-04-06 10:38:27;?;0.00090972;0.014
e_checkMale_4937>true;2023-04-06 10:38:58;?;0.00181944;0.028
e_checkMale_4797>true;2023-04-06 10:39:30;?;0.0012996;0.02
e_checkMale_4765>true;2023-04-06 10:40:02;?;0.00084474;0.013
e_checkMale_4846>true;2023-04-06 10:40:54;?;0.00116964;0.018
e_checkMale_4744>true;2023-04-06 10:41:15;?;0.00110466;0.017
e_checkMale_4718>true;2023-04-06 10:42:28;?;0.00103968;0.016
e_checkMale_4821>true;2023-04-06 10:42:59;?;0.0016245;0.025
e_checkMale_4714>true;2023-04-06 10:43:09;?;0.00025992;0.004
e_checkMale_4853>true;2023-04-06 10:44:33;?;0.0;0.0
e_checkMale_4756>true;2023-04-06 10:44:54;?;0.00240426;0.037
e_checkMale_4702>true;2023-04-06 10:45:15;?;0.00207936;0.032
e_checkMale_4931>true;2023-04-06 10:46:08;?;0.00012996;0.002
e_checkMale_4428>true;2023-04-06 10:46:29;?;0.00188442;0.029
e_checkMale_4750>true;2023-04-06 10:46:39;?;0.00142956;0.022
e_checkMale_4929>true;2023-04-06 10:47:10;?;0.00123462;0.019
e_checkMale_4780>true;2023-04-06 10:47:31;?;0.0019494;0.03
e_checkMale_4649>true;2023-04-06 10:47:41;?;0.00058482;0.009
e_checkMale_4930>true;2023-04-06 10:47:52;?;0.00136458;0.021
e_checkMale_5001>true;2023-04-06 10:48:02;?;0.00188442;0.029
e_checkMale_4960>true;2023-04-06 10:48:12;?;0.00175446;0.027
e_checkMale_4910>true;2023-04-06 10:48:34;?;0.00045486;0.007
e_checkMale_4650>true;2023-04-06 10:48:54;?;0.0012996;0.02
e_checkMale_4897>true;2023-04-06 10:49:05;?;0.00084474;0.013
e_checkMale_5025>true;2023-04-06 10:50:08;?;0.0012996;0.02
e_checkMale_4703>true;2023-04-06 10:50:18;?;0.00188442;0.029
e_checkMale_4719>true;2023-04-06 10:50:49;?;0.00025992;0.004
e_checkMale_4726>true;2023-04-06 10:50:59;?;0.00188442;0.029
e_checkMale_4995>true;2023-04-06 10:51:30;?;0.0019494;0.03
e_checkMale_4660>true;2023-04-06 10:52:13;?;0.00142956;0.022
e_checkMale_4837>true;2023-04-06 10:52:23;?;0.00116964;0.018
e_checkMale_5003>true;2023-04-06 10:53:15;?;0.00188442;0.029
e_checkMale_4707>true;2023-04-06 10:53:46;?;0.00207936;0.032
e_checkMale_5007>true;2023-04-06 10:53:56;?;0.00175446;0.027
e_checkMale_4983>true;2023-04-06 11:14:33;?;6.498E~05;0.001
e_checkMale_4952>true;2023-04-06 11:14:43;?;0.00045486;0.007
e_checkMale_4917>true;2023-04-06 11:15:04;?;0.00181944;0.028
e_checkMale_4462>true;2023-04-06 11:15:14;?;0.00155952;0.024
e_checkMale_4667>true;2023-04-06 11:15:35;?;0.0009747;0.015
e_checkMale_4948>true;2023-04-06 11:16:48;?;0.00266418;0.041
e_checkMale_4880>true;2023-04-06 11:16:59;?;0.00116964;0.018
e_checkMale_4906>true;2023-04-06 11:17:09;?;0.00058482;0.009
e_checkMale_4876>true;2023-04-06 11:17:19;?;0.00201438;0.031
e_checkMale_4866>true;2023-04-06 11:17:30;?;0.00103968;0.016
e_checkMale_4819>true;2023-04-06 11:18:42;?;0.00084474;0.013
e_checkMale_4867>true;2023-04-06 11:18:53;?;0.00051984;0.008
e_checkMale_5226>true;2023-04-06 11:19:35;?;0.00155952;0.024
e_checkMale_4919>true;2023-04-06 11:19:46;?;0.0003249;0.005
e_checkMale_4925>true;2023-04-06 11:20:39;?;0.00084474;0.013
e_checkMale_5210>true;2023-04-06 11:21:00;?;0.00149454;0.023
e_checkMale_4923>true;2023-04-06 11:21:10;?;0.00168948;0.026
e_checkMale_4644>true;2023-04-06 11:21:42;?;0.00045486;0.007
e_checkMale_5047>true;2023-04-06 11:21:52;?;0.00136458;0.021
e_checkMale_5026>true;2023-04-06 11:22:03;?;0.00142956;0.022
e_checkMale_4839>true;2023-04-06 11:22:13;?;0.0009747;0.015
e_checkMale_4833>true;2023-04-06 11:22:44;?;0.00077976;0.012
e_checkMale_4836>true;2023-04-06 11:22:55;?;0.00058482;0.009
e_checkMale_4977>true;2023-04-06 11:23:05;?;0.00110466;0.017
e_checkMale_4875>true;2023-04-06 11:23:15;?;0.00168948;0.026
e_checkMale_4842>true;2023-04-06 11:23:26;?;0.00038988;0.006
e_checkMale_4871>true;2023-04-06 11:23:37;?;0.0016245;0.025
e_checkMale_4882>true;2023-04-06 11:23:47;?;0.0025992;0.04
e_checkMale_4723>true;2023-04-06 11:24:08;?;0.00181944;0.028
e_checkMale_4902>true;2023-04-06 11:24:18;?;0.00136458;0.021
e_checkMale_4957>true;2023-04-06 11:24:29;?;0.0006498;0.01
e_checkMale_5086>true;2023-04-06 11:25:00;?;0.00051984;0.008
e_checkMale_4766>true;2023-04-06 11:25:11;?;0.00207936;0.032
e_checkMale_4838>true;2023-04-06 11:25:31;?;0.00123462;0.019
e_checkMale_4985>true;2023-04-06 11:26:13;?;0.00090972;0.014
e_checkMale_4994>true;2023-04-06 11:26:34;?;0.00045486;0.007
e_checkMale_4699>true;2023-04-06 11:26:44;?;0.00051984;0.008
e_checkMale_4933>true;2023-04-06 11:26:55;?;0.00025992;0.004
e_checkMale_5071>true;2023-04-06 11:27:05;?;0.00077976;0.012
e_checkMale_4976>true;2023-04-06 11:27:36;?;0.00168948;0.026
e_checkMale_5108>true;2023-04-06 11:27:57;?;0.00038988;0.006
e_checkMale_5138>true;2023-04-06 11:28:08;?;0.00188442;0.029
e_checkMale_5182>true;2023-04-06 11:28:18;?;0.00090972;0.014
e_checkMale_4920>true;2023-04-06 11:28:39;?;0.0016245;0.025
e_checkMale_4944>true;2023-04-06 11:28:49;?;0.00214434;0.033
e_checkMale_5175>true;2023-04-06 11:29:10;?;0.00181944;0.028
e_checkMale_4840>true;2023-04-06 11:29:20;?;0.0012996;0.02
e_checkMale_4958>true;2023-04-06 11:29:51;?;0.00123462;0.019
e_checkMale_5088>true;2023-04-06 11:31:35;?;0.00142956;0.022
e_checkMale_5063>true;2023-04-06 11:31:46;?;0.00220932;0.034
e_checkMale_5186>true;2023-04-06 11:32:06;?;0.0009747;0.015
e_checkMale_4973>true;2023-04-06 11:32:17;?;0.0006498;0.01
e_checkMale_4635>true;2023-04-06 11:32:48;?;0.00123462;0.019
e_checkMale_5165>true;2023-04-06 11:32:58;?;0.00051984;0.008
e_checkMale_4970>true;2023-04-06 11:33:30;?;0.0012996;0.02
e_checkMale_4899>true;2023-04-06 11:33:40;?;0.00084474;0.013
e_checkMale_5116>true;2023-04-06 11:34:00;?;0.00103968;0.016
e_checkMale_5113>true;2023-04-06 11:34:10;?;0.00155952;0.024
e_checkMale_5058>true;2023-04-06 11:34:21;?;0.00084474;0.013
e_checkMale_5000>true;2023-04-06 11:34:42;?;0.00110466;0.017
e_checkMale_5097>true;2023-04-06 11:35:02;?;0.0006498;0.01
e_checkMale_4991>true;2023-04-06 11:35:13;?;0.00142956;0.022
e_checkMale_5038>true;2023-04-06 11:36:16;?;0.00201438;0.031
e_checkMale_4889>true;2023-04-06 11:36:26;?;0.00149454;0.023
e_checkMale_5107>true;2023-04-06 11:36:38;?;0.00025992;0.004
e_checkMale_5044>true;2023-04-06 11:36:48;?;0.00123462;0.019
e_checkMale_4942>true;2023-04-06 11:37:10;?;0.00201438;0.031
e_checkMale_4869>true;2023-04-06 11:37:30;?;0.0;0.0
e_checkMale_4896>true;2023-04-06 11:37:41;?;0.0003249;0.005
e_checkMale_4789>true;2023-04-06 11:38:02;?;0.00116964;0.018
e_checkMale_5160>true;2023-04-06 11:38:22;?;0.00149454;0.023
e_checkMale_4862>true;2023-04-06 11:38:32;?;0.00155952;0.024
e_checkMale_5039>true;2023-04-06 11:38:42;?;0.00090972;0.014
e_checkMale_4940>true;2023-04-06 11:39:04;?;0.0016245;0.025
e_checkMale_4856>true;2023-04-06 11:39:14;?;0.00116964;0.018
e_checkMale_5196>true;2023-04-06 11:40:06;?;0.00149454;0.023
e_checkMale_4861>true;2023-04-06 11:40:38;?;0.00175446;0.027
e_checkMale_5194>true;2023-04-06 11:40:59;?;0.0;0.0
e_checkMale_5148>true;2023-04-06 11:41:31;?;0.00207936;0.032
e_checkMale_5005>true;2023-04-06 11:41:41;?;0.0009747;0.015
e_checkMale_5036>true;2023-04-06 11:42:03;?;0.00103968;0.016
e_checkMale_5090>true;2023-04-06 13:41:55;?;0.00084474;0.013
e_checkMale_4879>true;2023-04-06 13:42:37;?;0.0006498;0.01
e_checkMale_5100>true;2023-04-06 13:43:18;?;0.00201438;0.031
e_checkMale_5056>true;2023-04-06 13:43:29;?;0.00110466;0.017
e_checkMale_5074>true;2023-04-06 13:43:39;?;0.00136458;0.021
e_checkMale_5028>true;2023-04-06 13:44:00;?;0.00207936;0.032
e_checkMale_4928>true;2023-04-06 13:44:10;?;0.0;0.0
e_checkMale_4967>true;2023-04-06 13:44:42;?;0.00123462;0.019
e_checkMale_5623>true;2023-04-06 13:44:53;?;0.00116964;0.018
e_checkMale_5578>true;2023-04-06 13:45:14;?;0.00103968;0.016
e_checkMale_5315>true;2023-04-06 13:45:24;?;0.00207936;0.032
e_checkMale_5446>true;2023-04-06 13:45:45;?;0.00123462;0.019
e_checkMale_5386>true;2023-04-06 13:45:56;?;0.00110466;0.017
e_checkMale_5294>true;2023-04-06 13:46:06;?;0.00116964;0.018
e_checkMale_5272>true;2023-04-06 13:46:16;?;0.00136458;0.021
e_checkMale_5402>true;2023-04-06 13:46:27;?;0.00084474;0.013
e_checkMale_5041>true;2023-04-06 13:47:19;?;0.00110466;0.017
e_checkMale_5054>true;2023-04-06 13:47:30;?;0.00168948;0.026
e_checkMale_4992>true;2023-04-06 13:47:40;?;0.00090972;0.014
e_checkMale_4894>true;2023-04-06 13:47:50;?;0.00045486;0.007
e_checkMale_5480>true;2023-04-06 13:48:11;?;0.00090972;0.014
e_checkMale_5177>true;2023-04-06 13:48:21;?;0.00071478;0.011
e_checkMale_5737>true;2023-04-06 13:48:53;?;0.00142956;0.022
e_checkMale_5068>true;2023-04-06 13:49:03;?;0.00071478;0.011
e_checkMale_5530>true;2023-04-06 13:49:24;?;0.0;0.0
e_checkMale_4708>true;2023-04-06 13:49:45;?;0.00090972;0.014
e_checkMale_5132>true;2023-04-06 13:49:56;?;0.00110466;0.017
e_checkMale_5240>true;2023-04-06 13:50:17;?;0.0016245;0.025
e_checkMale_5070>true;2023-04-06 13:50:27;?;0.00155952;0.024
e_checkMale_5245>true;2023-04-06 13:50:38;?;0.00123462;0.019
e_checkMale_5514>true;2023-04-06 13:50:59;?;0.00084474;0.013
e_checkMale_5617>true;2023-04-06 13:51:09;?;0.0022743;0.035
e_checkMale_5638>true;2023-04-06 13:51:20;?;0.0;0.0
e_checkMale_5574>true;2023-04-06 13:52:13;?;0.00175446;0.027
e_checkMale_5597>true;2023-04-06 13:52:34;?;0.00110466;0.017
e_checkMale_5308>true;2023-04-06 13:53:27;?;0.00142956;0.022
e_checkMale_4914>true;2023-04-06 13:53:37;?;0.00188442;0.029
e_checkMale_5409>true;2023-04-06 13:53:48;?;0.00188442;0.029
e_checkMale_4795>true;2023-04-06 13:54:09;?;0.00038988;0.006
e_checkMale_4903>true;2023-04-06 13:54:19;?;0.00149454;0.023
e_checkMale_5271>true;2023-04-06 13:54:30;?;0.00071478;0.011
e_checkMale_5260>true;2023-04-06 13:54:41;?;0.00168948;0.026
e_checkMale_5123>true;2023-04-06 13:54:51;?;0.00149454;0.023
e_checkMale_5519>true;2023-04-06 13:55:01;?;0.0016245;0.025
e_checkMale_5381>true;2023-04-06 13:55:22;?;0.00142956;0.022
e_checkMale_5335>true;2023-04-06 13:55:43;?;0.00019494;0.003
e_checkMale_5606>true;2023-04-06 13:56:25;?;0.00201438;0.031
e_checkMale_5284>true;2023-04-06 13:56:46;?;0.00149454;0.023
e_checkMale_5393>true;2023-04-06 13:57:38;?;0.00058482;0.009
e_checkMale_5277>true;2023-04-06 13:57:48;?;0.00136458;0.021
e_checkMale_5539>true;2023-04-06 13:58:09;?;0.00116964;0.018
e_checkMale_5495>true;2023-04-06 13:58:30;?;0.00136458;0.021
e_checkMale_5259>true;2023-04-06 13:58:41;?;0.00181944;0.028
e_checkMale_5233>true;2023-04-06 13:58:52;?;0.00266418;0.041
e_checkMale_5356>true;2023-04-06 13:59:02;?;0.0012996;0.02
e_checkMale_5479>true;2023-04-06 13:59:12;?;0.0019494;0.03
e_checkMale_4736>true;2023-04-06 13:59:23;?;0.00045486;0.007
e_checkMale_5207>true;2023-04-06 13:59:34;?;0.00149454;0.023
e_checkMale_5631>true;2023-04-06 13:59:44;?;0.00116964;0.018
e_checkMale_5520>true;2023-04-06 13:59:54;?;0.00116964;0.018
e_checkMale_5261>true;2023-04-06 14:00:05;?;0.00045486;0.007
e_checkMale_5681>true;2023-04-06 14:00:15;?;0.00116964;0.018
e_checkMale_5323>true;2023-04-06 14:00:25;?;0.00123462;0.019
e_checkMale_5660>true;2023-04-06 14:01:08;?;0.00149454;0.023
e_checkMale_5405>true;2023-04-06 14:01:18;?;0.00149454;0.023
e_checkMale_5350>true;2023-04-06 14:01:28;?;0.0006498;0.01
e_checkMale_4481>true;2023-04-06 14:01:39;?;0.00123462;0.019
e_checkMale_5559>true;2023-04-06 14:01:49;?;0.00168948;0.026
e_checkMale_5721>true;2023-04-06 14:02:00;?;0.00090972;0.014
e_checkMale_5725>true;2023-04-06 14:02:10;?;0.00155952;0.024
e_checkMale_5060>true;2023-04-06 14:02:42;?;0.00168948;0.026
e_checkMale_5419>true;2023-04-06 14:03:03;?;0.00142956;0.022
e_checkMale_5348>true;2023-04-06 14:03:13;?;6.498E~05;0.001
e_checkMale_5202>true;2023-04-06 14:03:24;?;0.00181944;0.028
e_checkMale_5708>true;2023-04-06 14:03:45;?;0.00103968;0.016
e_checkMale_5256>true;2023-04-06 14:03:55;?;0.0022743;0.035
e_checkMale_5035>true;2023-04-06 14:04:06;?;0.0019494;0.03
e_checkMale_4881>true;2023-04-06 14:04:39;?;0.0019494;0.03
e_checkMale_5580>true;2023-04-06 14:05:10;?;0.00084474;0.013
e_checkMale_5291>true;2023-04-06 14:05:31;?;0.0012996;0.02
e_checkMale_5211>true;2023-04-06 14:05:42;?;0.00110466;0.017
e_checkMale_5328>true;2023-04-06 14:05:53;?;0.00142956;0.022
e_checkMale_5602>true;2023-04-06 14:06:03;?;0.00051984;0.008
e_checkMale_5717>true;2023-04-06 14:06:13;?;0.0019494;0.03
e_checkMale_5494>true;2023-04-06 14:06:55;?;0.0009747;0.015
e_checkMale_5049>true;2023-04-06 14:07:27;?;0.0012996;0.02
e_checkMale_5695>true;2023-04-06 14:07:48;?;0.00181944;0.028
e_checkMale_5750>true;2023-04-06 14:07:59;?;0.00045486;0.007
e_checkMale_5423>true;2023-04-06 14:08:09;?;0.00110466;0.017
e_checkMale_5249>true;2023-04-06 14:08:19;?;0.00116964;0.018
e_checkMale_5145>true;2023-04-06 14:08:30;?;0.00142956;0.022
e_checkMale_5072>true;2023-04-06 14:08:51;?;0.00051984;0.008
e_checkMale_5644>true;2023-04-06 14:09:11;?;0.00136458;0.021
e_checkMale_5440>true;2023-04-06 14:09:32;?;0.00240426;0.037
e_checkMale_5230>true;2023-04-06 14:09:53;?;0.0009747;0.015
e_checkMale_5062>true;2023-04-06 14:10:24;?;0.0016245;0.025
e_checkMale_5427>true;2023-04-06 14:10:36;?;0.00116964;0.018
e_checkMale_5632>true;2023-04-06 14:10:46;?;0.00149454;0.023
e_checkMale_5004>true;2023-04-06 14:10:56;?;0.00038988;0.006
e_checkMale_5334>true;2023-04-06 14:12:10;?;0.00188442;0.029
e_checkMale_5238>true;2023-04-06 14:12:31;?;0.00168948;0.026
e_checkMale_5411>true;2023-04-06 14:13:02;?;0.0006498;0.01
e_checkMale_5546>true;2023-04-06 14:13:13;?;0.0016245;0.025
e_checkMale_5761>true;2023-04-06 14:14:16;?;0.0012996;0.02
e_checkMale_5497>true;2023-04-06 14:14:47;?;0.0;0.0
e_checkMale_5723>true;2023-04-06 14:14:58;?;0.00188442;0.029
e_checkMale_5531>true;2023-04-06 14:15:08;?;0.00123462;0.019
e_checkMale_5451>true;2023-04-06 14:15:18;?;0.00103968;0.016
e_checkMale_5731>true;2023-04-06 14:15:29;?;0.00123462;0.019
e_checkMale_5397>true;2023-04-06 14:15:39;?;0.00181944;0.028
e_checkMale_5759>true;2023-04-06 14:15:50;?;0.00214434;0.033
e_checkMale_5488>true;2023-04-06 14:16:00;?;0.00155952;0.024
e_checkMale_5401>true;2023-04-06 14:16:10;?;0.00090972;0.014
e_checkMale_5130>true;2023-04-06 14:16:21;?;0.00058482;0.009
e_checkMale_4851>true;2023-04-06 14:16:41;?;0.0009747;0.015
e_checkMale_5252>true;2023-04-06 14:17:22;?;0.00136458;0.021
e_checkMale_5729>true;2023-04-06 14:18:04;?;0.00077976;0.012
e_checkMale_5106>true;2023-04-06 14:18:15;?;0.00077976;0.012
e_checkMale_5532>true;2023-04-06 14:19:06;?;0.0012996;0.02
e_checkMale_5301>true;2023-04-06 14:19:17;?;0.00188442;0.029
e_checkMale_5243>true;2023-04-06 14:20:19;?;0.00246924;0.038
e_checkMale_5509>true;2023-04-06 14:20:29;?;0.00149454;0.023
e_checkMale_5246>true;2023-04-06 14:20:50;?;0.00038988;0.006
e_checkMale_5173>true;2023-04-06 14:21:01;?;0.00136458;0.021
e_checkMale_5166>true;2023-04-06 14:21:11;?;0.00071478;0.011
e_checkMale_5560>true;2023-04-06 14:21:32;?;0.0003249;0.005
e_checkMale_5517>true;2023-04-06 14:21:52;?;0.00201438;0.031
e_checkMale_5279>true;2023-04-06 14:22:44;?;0.00123462;0.019
e_checkMale_5434>true;2023-04-06 14:23:05;?;0.00253422;0.039
e_checkMale_5786>true;2023-04-06 14:23:15;?;0.0025992;0.04
e_checkMale_5142>true;2023-04-06 14:23:25;?;0.00201438;0.031
e_checkMale_5620>true;2023-04-06 14:23:36;?;0.00116964;0.018
e_checkMale_4961>true;2023-04-06 14:23:46;?;0.0019494;0.03
e_checkMale_5065>true;2023-04-06 14:24:07;?;0.0019494;0.03
e_checkMale_5316>true;2023-04-06 14:24:39;?;0.00207936;0.032
e_checkMale_5553>true;2023-04-06 14:25:20;?;0.00077976;0.012
e_checkMale_5608>true;2023-04-06 14:25:30;?;0.00038988;0.006
e_checkMale_5491>true;2023-04-06 14:25:51;?;0.00149454;0.023
e_checkMale_5818>true;2023-04-06 14:26:12;?;0.00045486;0.007
e_checkMale_5255>true;2023-04-06 14:26:23;?;0.00025992;0.004
e_checkMale_5792>true;2023-04-06 14:27:05;?;0.00045486;0.007
e_checkMale_5147>true;2023-04-06 14:27:36;?;0.00116964;0.018
e_checkMale_5643>true;2023-04-06 14:27:46;?;0.00045486;0.007
e_checkMale_5131>true;2023-04-06 14:27:57;?;0.00071478;0.011
e_checkMale_5030>true;2023-04-06 14:28:18;?;0.00168948;0.026
e_checkMale_5454>true;2023-04-06 14:28:49;?;0.00168948;0.026
e_checkMale_5219>true;2023-04-06 14:28:59;?;0.00220932;0.034
e_checkMale_4969>true;2023-04-06 14:29:20;?;0.00233928;0.036
e_checkMale_5412>true;2023-04-06 14:30:22;?;0.00142956;0.022
e_checkMale_5701>true;2023-04-06 14:30:33;?;0.00168948;0.026
e_checkMale_5302>true;2023-04-06 14:30:54;?;0.00116964;0.018
e_checkMale_5476>true;2023-04-06 14:31:05;?;0.00058482;0.009
