ocel_id;ocel_time;ocel_changed_field;p_mass[kg];p_material[EN10130:2006];i_material-steel-pin[kg];s_co2e[kg]
o_steelpin_1096;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1097;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1098;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1099;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1100;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1101;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1102;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1103;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1104;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1105;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1106;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1107;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1108;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1109;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1110;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1111;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1112;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1113;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1114;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1115;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1116;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1117;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1118;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1119;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1120;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1121;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1122;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1123;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1124;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1125;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1126;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1127;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1128;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1129;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1130;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1131;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1132;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1133;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1134;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1135;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1136;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1137;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1138;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1139;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1140;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1141;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1142;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1143;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1144;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1145;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1146;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1147;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1148;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1149;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1150;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1151;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1152;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1153;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1154;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1155;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1156;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1157;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1158;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1159;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1160;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1161;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1162;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1163;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1164;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1165;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1166;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1167;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1168;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1169;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1170;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1171;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1172;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1173;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1174;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1175;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1176;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1177;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1178;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1179;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1180;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1181;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1182;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1183;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1184;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1185;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1186;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1187;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1188;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1189;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1190;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1191;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1192;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1193;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1194;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1195;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1196;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1197;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1198;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1199;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1200;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1201;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1202;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1203;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1204;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1205;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1206;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1207;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1208;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1209;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1210;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1211;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1212;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1213;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1214;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1215;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1216;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1217;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1218;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1219;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1220;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1221;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1222;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1223;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1224;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1225;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1226;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1227;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1228;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1229;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1230;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1231;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1232;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1233;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1234;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1235;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1236;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1237;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1238;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1239;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1240;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1241;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1242;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1243;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1244;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1245;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1246;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1247;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1248;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1249;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1250;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1251;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1252;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1253;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1254;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1255;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1256;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1257;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1258;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1259;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1260;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1261;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1262;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1263;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1264;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1265;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1266;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1267;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1268;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1269;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1270;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1271;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1272;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1273;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1274;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1275;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1276;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1277;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1278;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1279;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1280;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1281;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1282;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1283;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1284;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1285;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1286;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1287;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1288;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1289;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1290;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1291;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1292;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1293;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1294;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1295;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1296;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1297;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1298;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1299;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1300;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1301;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1302;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1303;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1304;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1305;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1306;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1307;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1308;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1309;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1310;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1311;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1312;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1313;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1314;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1315;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1316;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1317;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1318;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1319;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1320;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1321;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1322;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1323;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1324;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1325;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1326;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1327;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1328;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1329;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1330;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1331;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1332;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1333;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1334;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1335;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1336;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1337;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1338;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1339;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1340;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1341;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1342;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1343;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1344;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1345;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1346;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1347;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1348;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1349;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1350;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1351;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1352;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1353;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1354;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1355;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1356;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1357;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1358;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1359;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1360;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1361;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1362;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1363;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1364;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1365;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1366;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1367;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1368;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1369;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1370;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1371;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1372;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1373;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1374;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1375;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1376;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1377;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1378;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1379;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1380;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1381;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1382;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1383;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1384;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1385;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1386;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1387;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1388;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1389;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1390;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1391;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1392;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1393;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1394;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1395;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1396;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1397;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1398;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1399;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1400;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1401;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1402;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1403;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1404;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1405;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1406;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1407;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1408;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1409;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1410;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1411;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1412;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1413;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1414;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1415;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1416;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1417;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1418;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1419;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1420;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1421;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1422;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1423;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1424;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1425;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1426;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1427;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1428;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1429;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1430;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1431;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1432;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1433;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1434;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
