ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkFemale_4068>true;2023-04-05 14:19:19;?;0.00110466;0.017
e_checkFemale_3691>true;2023-04-05 14:19:40;?;0.00246924;0.038
e_checkFemale_3735>true;2023-04-05 14:20:11;?;0.0006498;0.01
e_checkFemale_3651>true;2023-04-05 14:21:02;?;0.00201438;0.031
e_checkFemale_3244>true;2023-04-05 14:21:12;?;0.00233928;0.036
e_checkFemale_3935>true;2023-04-05 14:21:44;?;0.00188442;0.029
e_checkFemale_3696>true;2023-04-05 14:21:54;?;0.00084474;0.013
e_checkFemale_2798>true;2023-04-05 14:22:04;?;0.00155952;0.024
e_checkFemale_3836>true;2023-04-05 14:22:25;?;0.00168948;0.026
e_checkFemale_3929>true;2023-04-05 14:22:35;?;0.0009747;0.015
e_checkFemale_3407>true;2023-04-05 14:22:55;?;0.00175446;0.027
e_checkFemale_3928>true;2023-04-05 14:23:16;?;0.00136458;0.021
e_checkFemale_4308>true;2023-04-05 14:23:47;?;0.00142956;0.022
e_checkFemale_4372>true;2023-04-05 14:24:08;?;0.00123462;0.019
e_checkFemale_3808>true;2023-04-05 14:24:18;?;0.0016245;0.025
e_checkFemale_3817>true;2023-04-05 14:25:01;?;0.0022743;0.035
e_checkFemale_3317>true;2023-04-05 14:25:11;?;0.0012996;0.02
e_checkFemale_3802>true;2023-04-05 14:25:32;?;0.00045486;0.007
e_checkFemale_3909>true;2023-04-05 14:25:53;?;0.00038988;0.006
e_checkFemale_3862>true;2023-04-05 14:27:17;?;0.00123462;0.019
e_checkFemale_4266>true;2023-04-05 14:27:59;?;0.00058482;0.009
e_checkFemale_3478>true;2023-04-05 14:28:41;?;0.0022743;0.035
e_checkFemale_4279>true;2023-04-05 14:29:02;?;0.00155952;0.024
e_checkFemale_4119>true;2023-04-05 14:29:34;?;0.00045486;0.007
e_checkFemale_3849>true;2023-04-05 14:29:44;?;0.00207936;0.032
e_checkFemale_4419>true;2023-04-05 14:30:05;?;0.00090972;0.014
e_checkFemale_3879>true;2023-04-05 14:30:36;?;0.00110466;0.017
e_checkFemale_3761>true;2023-04-05 14:31:29;?;0.00071478;0.011
e_checkFemale_3932>true;2023-04-05 14:31:50;?;0.00240426;0.037
e_checkFemale_3880>true;2023-04-05 14:32:43;?;0.0019494;0.03
e_checkFemale_3645>true;2023-04-05 14:32:53;?;0.00201438;0.031
e_checkFemale_3406>true;2023-04-05 14:33:45;?;0.00214434;0.033
e_checkFemale_3700>true;2023-04-05 14:33:56;?;0.0009747;0.015
e_checkFemale_4050>true;2023-04-05 14:34:17;?;0.00214434;0.033
e_checkFemale_4259>true;2023-04-05 14:35:30;?;0.00084474;0.013
e_checkFemale_4241>true;2023-04-05 14:36:02;?;0.00207936;0.032
e_checkFemale_3738>true;2023-04-05 14:36:13;?;0.00201438;0.031
e_checkFemale_3615>true;2023-04-05 14:36:45;?;0.00116964;0.018
e_checkFemale_3875>true;2023-04-05 14:37:26;?;0.00168948;0.026
e_checkFemale_4282>true;2023-04-05 14:37:37;?;0.00136458;0.021
e_checkFemale_4238>true;2023-04-05 14:37:47;?;0.00175446;0.027
e_checkFemale_4041>true;2023-04-05 14:37:58;?;0.00045486;0.007
e_checkFemale_4421>true;2023-04-05 14:38:29;?;0.0006498;0.01
e_checkFemale_3694>true;2023-04-05 14:38:50;?;0.00038988;0.006
e_checkFemale_3970>true;2023-04-05 14:39:01;?;0.00149454;0.023
e_checkFemale_3352>true;2023-04-05 14:39:11;?;0.00168948;0.026
e_checkFemale_3548>true;2023-04-05 14:39:22;?;0.00142956;0.022
e_checkFemale_4335>true;2023-04-05 14:39:43;?;0.00025992;0.004
e_checkFemale_3888>true;2023-04-05 14:40:04;?;0.00110466;0.017
e_checkFemale_3744>true;2023-04-05 14:40:36;?;0.00136458;0.021
e_checkFemale_4106>true;2023-04-05 14:40:46;?;0.0025992;0.04
e_checkFemale_4381>true;2023-04-05 14:41:59;?;0.0003249;0.005
e_checkFemale_4328>true;2023-04-05 14:42:10;?;0.00045486;0.007
e_checkFemale_3630>true;2023-04-05 14:42:20;?;0.0016245;0.025
e_checkFemale_4018>true;2023-04-05 14:42:31;?;6.498E~05;0.001
e_checkFemale_4341>true;2023-04-05 14:42:41;?;0.00155952;0.024
e_checkFemale_4083>true;2023-04-05 14:42:52;?;0.00116964;0.018
e_checkFemale_4155>true;2023-04-05 14:43:02;?;0.00136458;0.021
e_checkFemale_4118>true;2023-04-05 14:43:13;?;0.00116964;0.018
e_checkFemale_3426>true;2023-04-05 14:43:23;?;0.0019494;0.03
e_checkFemale_3481>true;2023-04-05 14:43:34;?;0.0019494;0.03
e_checkFemale_4111>true;2023-04-05 14:43:45;?;0.00084474;0.013
e_checkFemale_3702>true;2023-04-05 14:44:06;?;0.00181944;0.028
e_checkFemale_3710>true;2023-04-05 14:44:16;?;0.00090972;0.014
e_checkFemale_4315>true;2023-04-05 14:44:47;?;0.00207936;0.032
e_checkFemale_4307>true;2023-04-05 14:44:57;?;0.00220932;0.034
e_checkFemale_3403>true;2023-04-05 14:45:18;?;0.00077976;0.012
e_checkFemale_4127>true;2023-04-05 14:45:29;?;0.00090972;0.014
e_checkFemale_4026>true;2023-04-05 14:45:39;?;0.00155952;0.024
e_checkFemale_3515>true;2023-04-05 14:45:50;?;6.498E~05;0.001
e_checkFemale_3751>true;2023-04-05 14:46:41;?;0.00155952;0.024
e_checkFemale_4340>true;2023-04-05 14:47:23;?;0.00090972;0.014
e_checkFemale_4135>true;2023-04-05 14:47:44;?;0.0016245;0.025
e_checkFemale_4101>true;2023-04-05 14:47:55;?;0.00207936;0.032
e_checkFemale_3441>true;2023-04-05 14:48:16;?;0.00136458;0.021
e_checkFemale_4294>true;2023-04-05 14:48:26;?;0.0016245;0.025
e_checkFemale_4247>true;2023-04-05 14:48:36;?;0.00123462;0.019
e_checkFemale_3846>true;2023-04-05 14:48:46;?;0.00136458;0.021
e_checkFemale_4108>true;2023-04-05 14:48:57;?;0.00071478;0.011
e_checkFemale_3988>true;2023-04-05 14:49:07;?;0.00071478;0.011
e_checkFemale_4082>true;2023-04-05 14:49:40;?;0.00051984;0.008
e_checkFemale_4242>true;2023-04-05 14:50:11;?;0.0006498;0.01
e_checkFemale_3569>true;2023-04-05 14:50:52;?;0.00181944;0.028
e_checkFemale_4007>true;2023-04-05 14:51:02;?;0.00025992;0.004
e_checkFemale_4030>true;2023-04-05 14:51:34;?;0.00155952;0.024
e_checkFemale_3361>true;2023-04-05 14:51:44;?;0.0006498;0.01
e_checkFemale_3687>true;2023-04-05 14:51:55;?;0.0003249;0.005
e_checkFemale_3488>true;2023-04-05 14:52:47;?;0.00084474;0.013
e_checkFemale_4360>true;2023-04-05 14:53:08;?;0.00103968;0.016
e_checkFemale_3621>true;2023-04-05 14:53:19;?;0.00025992;0.004
e_checkFemale_3689>true;2023-04-05 14:53:30;?;0.0003249;0.005
e_checkFemale_3964>true;2023-04-05 14:54:12;?;6.498E~05;0.001
e_checkFemale_3931>true;2023-04-05 14:54:22;?;0.0016245;0.025
e_checkFemale_3608>true;2023-04-05 14:55:14;?;0.00142956;0.022
e_checkFemale_3236>true;2023-04-05 14:56:16;?;0.00012996;0.002
e_checkFemale_4293>true;2023-04-05 14:57:09;?;0.00168948;0.026
e_checkFemale_4322>true;2023-04-05 14:57:19;?;0.00142956;0.022
e_checkFemale_3675>true;2023-04-05 14:57:29;?;0.00123462;0.019
e_checkFemale_3984>true;2023-04-05 14:57:40;?;0.00136458;0.021
e_checkFemale_4251>true;2023-04-05 14:58:11;?;0.00038988;0.006
e_checkFemale_4171>true;2023-04-05 14:58:21;?;0.00058482;0.009
e_checkFemale_3534>true;2023-04-05 14:58:53;?;0.00188442;0.029
e_checkFemale_3592>true;2023-04-05 14:59:24;?;0.00201438;0.031
e_checkFemale_4321>true;2023-04-05 14:59:35;?;0.00084474;0.013
e_checkFemale_4234>true;2023-04-05 14:59:55;?;0.00110466;0.017
e_checkFemale_3907>true;2023-04-05 15:00:16;?;0.0006498;0.01
e_checkFemale_4313>true;2023-04-05 15:00:36;?;0.00188442;0.029
e_checkFemale_3665>true;2023-04-05 15:00:47;?;0.0009747;0.015
e_checkFemale_4399>true;2023-04-05 15:01:19;?;0.0016245;0.025
e_checkFemale_3460>true;2023-04-05 15:02:01;?;0.0006498;0.01
e_checkFemale_4137>true;2023-04-05 15:02:22;?;0.00116964;0.018
e_checkFemale_4115>true;2023-04-05 15:02:43;?;0.00077976;0.012
e_checkFemale_3688>true;2023-04-05 15:03:14;?;0.00084474;0.013
e_checkFemale_4255>true;2023-04-05 15:03:24;?;0.00110466;0.017
e_checkFemale_4216>true;2023-04-05 15:03:35;?;0.00058482;0.009
e_checkFemale_3563>true;2023-04-05 15:03:45;?;0.00110466;0.017
e_checkFemale_4087>true;2023-04-05 15:04:26;?;0.0003249;0.005
e_checkFemale_3842>true;2023-04-05 15:04:47;?;0.00155952;0.024
e_checkFemale_3507>true;2023-04-05 15:04:57;?;0.00168948;0.026
e_checkFemale_4376>true;2023-04-05 15:05:29;?;0.00103968;0.016
e_checkFemale_4229>true;2023-04-05 15:06:21;?;0.00123462;0.019
e_checkFemale_4165>true;2023-04-05 15:06:32;?;0.0016245;0.025
e_checkFemale_4316>true;2023-04-05 15:06:42;?;0.00045486;0.007
e_checkFemale_4230>true;2023-04-05 15:07:13;?;0.0006498;0.01
e_checkFemale_3937>true;2023-04-05 15:07:24;?;0.00110466;0.017
e_checkFemale_3989>true;2023-04-05 15:08:05;?;0.00051984;0.008
e_checkFemale_4110>true;2023-04-05 15:08:37;?;0.0003249;0.005
e_checkFemale_4295>true;2023-04-05 15:09:07;?;0.00090972;0.014
e_checkFemale_4298>true;2023-04-05 15:09:18;?;0.00207936;0.032
e_checkFemale_2818>true;2023-04-05 15:09:59;?;0.00188442;0.029
e_checkFemale_3910>true;2023-04-05 15:10:20;?;0.00253422;0.039
e_checkFemale_4292>true;2023-04-05 15:10:41;?;0.00220932;0.034
e_checkFemale_3290>true;2023-04-05 15:10:52;?;0.00233928;0.036
e_checkFemale_4153>true;2023-04-05 15:11:33;?;0.00045486;0.007
e_checkFemale_3790>true;2023-04-05 15:12:15;?;0.00103968;0.016
e_checkFemale_3007>true;2023-04-05 15:12:47;?;0.00103968;0.016
e_checkFemale_4151>true;2023-04-05 15:13:18;?;0.0;0.0
e_checkFemale_3987>true;2023-04-05 15:13:29;?;0.00214434;0.033
e_checkFemale_4410>true;2023-04-05 15:13:39;?;0.00116964;0.018
e_checkFemale_3830>true;2023-04-05 15:13:50;?;0.00084474;0.013
e_checkFemale_3848>true;2023-04-05 15:14:00;?;0.00136458;0.021
e_checkFemale_4364>true;2023-04-05 15:14:42;?;0.00207936;0.032
e_checkFemale_3438>true;2023-04-05 15:15:03;?;0.0;0.0
e_checkFemale_3788>true;2023-04-05 15:15:15;?;0.00058482;0.009
e_checkFemale_4356>true;2023-04-05 15:15:25;?;0.00136458;0.021
e_checkFemale_4011>true;2023-04-05 15:15:35;?;0.00155952;0.024
e_checkFemale_4143>true;2023-04-05 15:15:46;?;0.0012996;0.02
e_checkFemale_3581>true;2023-04-05 15:16:06;?;0.0003249;0.005
e_checkFemale_4142>true;2023-04-05 15:16:17;?;0.0009747;0.015
e_checkFemale_3800>true;2023-04-05 15:16:28;?;0.00181944;0.028
e_checkFemale_4035>true;2023-04-05 15:16:49;?;0.00103968;0.016
e_checkFemale_4392>true;2023-04-05 15:17:10;?;0.00058482;0.009
e_checkFemale_3474>true;2023-04-05 15:17:21;?;0.00045486;0.007
e_checkFemale_3079>true;2023-04-05 15:17:42;?;0.0006498;0.01
e_checkFemale_3536>true;2023-04-05 15:18:02;?;0.00110466;0.017
e_checkFemale_3993>true;2023-04-05 15:18:13;?;0.00136458;0.021
e_checkFemale_3452>true;2023-04-05 15:18:24;?;0.00149454;0.023
e_checkFemale_4358>true;2023-04-05 15:18:45;?;0.00090972;0.014
e_checkFemale_3440>true;2023-04-05 15:19:15;?;0.00116964;0.018
e_checkFemale_3956>true;2023-04-05 15:19:47;?;0.00142956;0.022
e_checkFemale_4148>true;2023-04-05 15:19:57;?;0.00090972;0.014
e_checkFemale_3927>true;2023-04-05 15:20:19;?;0.00084474;0.013
e_checkFemale_4218>true;2023-04-05 15:20:40;?;0.0006498;0.01
e_checkFemale_4213>true;2023-04-05 15:20:51;?;0.0016245;0.025
e_checkFemale_4344>true;2023-04-05 15:21:12;?;0.00116964;0.018
e_checkFemale_3650>true;2023-04-05 15:21:23;?;0.00051984;0.008
e_checkFemale_3996>true;2023-04-05 15:21:32;?;0.0003249;0.005
e_checkFemale_3263>true;2023-04-05 15:21:53;?;0.00201438;0.031
e_checkFemale_4038>true;2023-04-05 15:22:24;?;0.00201438;0.031
e_checkFemale_3550>true;2023-04-05 15:22:35;?;0.00272916;0.042
e_checkFemale_4157>true;2023-04-05 15:22:56;?;0.00019494;0.003
e_checkFemale_4250>true;2023-04-05 15:23:06;?;0.0006498;0.01
e_checkFemale_4285>true;2023-04-05 15:23:27;?;0.00077976;0.012
e_checkFemale_4243>true;2023-04-05 15:23:37;?;0.00142956;0.022
e_checkFemale_3306>true;2023-04-05 15:23:48;?;0.00123462;0.019
e_checkFemale_4275>true;2023-04-05 15:23:58;?;0.00207936;0.032
e_checkFemale_3579>true;2023-04-05 15:24:09;?;0.00246924;0.038
e_checkFemale_3637>true;2023-04-05 15:24:20;?;0.00214434;0.033
e_checkFemale_4060>true;2023-04-05 15:25:32;?;0.00220932;0.034
e_checkFemale_3261>true;2023-04-05 15:25:43;?;0.00181944;0.028
e_checkFemale_3098>true;2023-04-05 15:26:14;?;0.00090972;0.014
e_checkFemale_4100>true;2023-04-05 15:26:25;?;0.0022743;0.035
e_checkFemale_3898>true;2023-04-05 15:26:57;?;0.00051984;0.008
e_checkFemale_4169>true;2023-04-05 15:27:07;?;0.00012996;0.002
e_checkFemale_3923>true;2023-04-05 15:27:28;?;0.00071478;0.011
e_checkFemale_3068>true;2023-04-05 15:27:38;?;0.00123462;0.019
e_checkFemale_3861>true;2023-04-05 15:28:10;?;0.00071478;0.011
e_checkFemale_4414>true;2023-04-05 15:28:20;?;0.00155952;0.024
e_checkFemale_3893>true;2023-04-05 15:29:02;?;0.0022743;0.035
e_checkFemale_3402>true;2023-04-05 15:29:33;?;0.0;0.0
e_checkFemale_4200>true;2023-04-05 15:30:15;?;0.00116964;0.018
e_checkFemale_4024>true;2023-04-05 15:30:36;?;0.0012996;0.02
e_checkFemale_3468>true;2023-04-05 15:30:46;?;0.00181944;0.028
e_checkFemale_4386>true;2023-04-05 15:31:07;?;0.00103968;0.016
e_checkFemale_4385>true;2023-04-05 15:31:18;?;0.00051984;0.008
e_checkFemale_4390>true;2023-04-05 15:31:29;?;0.00084474;0.013
e_checkFemale_4183>true;2023-04-05 15:32:00;?;0.00045486;0.007
e_checkFemale_3522>true;2023-04-05 15:32:10;?;0.00168948;0.026
e_checkFemale_4382>true;2023-04-05 15:32:52;?;0.00123462;0.019
e_checkFemale_3661>true;2023-04-05 15:33:03;?;0.00149454;0.023
e_checkFemale_3895>true;2023-04-05 15:33:14;?;0.00045486;0.007
e_checkFemale_4022>true;2023-04-05 15:33:35;?;0.0009747;0.015
e_checkFemale_3643>true;2023-04-05 15:33:45;?;0.00025992;0.004
e_checkFemale_3634>true;2023-04-05 15:34:06;?;0.00136458;0.021
e_checkFemale_3607>true;2023-04-05 15:34:16;?;0.00181944;0.028
e_checkFemale_4261>true;2023-04-05 15:34:27;?;0.00207936;0.032
e_checkFemale_4406>true;2023-04-05 15:34:58;?;0.00240426;0.037
e_checkFemale_4004>true;2023-04-05 15:35:08;?;0.0012996;0.02
e_checkFemale_4276>true;2023-04-05 15:35:29;?;0.0016245;0.025
e_checkFemale_4365>true;2023-04-05 15:35:39;?;0.0009747;0.015
e_checkFemale_4193>true;2023-04-05 15:36:11;?;0.00084474;0.013
e_checkFemale_4310>true;2023-04-05 15:36:32;?;0.00201438;0.031
e_checkFemale_3934>true;2023-04-05 15:36:53;?;0.00188442;0.029
e_checkFemale_3253>true;2023-04-05 15:37:33;?;0.00175446;0.027
e_checkFemale_4411>true;2023-04-05 15:38:05;?;0.00188442;0.029
e_checkFemale_4042>true;2023-04-05 15:38:37;?;0.0019494;0.03
e_checkFemale_4302>true;2023-04-05 15:38:47;?;0.00201438;0.031
e_checkFemale_3913>true;2023-04-05 15:38:57;?;0.00116964;0.018
e_checkFemale_4317>true;2023-04-05 15:39:08;?;0.0012996;0.02
e_checkFemale_4044>true;2023-04-05 15:39:39;?;0.00168948;0.026
e_checkFemale_4278>true;2023-04-05 15:39:49;?;0.00038988;0.006
e_checkFemale_4063>true;2023-04-05 15:40:21;?;0.0012996;0.02
e_checkFemale_3284>true;2023-04-05 15:40:31;?;0.00103968;0.016
e_checkFemale_4290>true;2023-04-05 15:40:42;?;0.00188442;0.029
e_checkFemale_3656>true;2023-04-05 15:40:52;?;0.0009747;0.015
e_checkFemale_3878>true;2023-04-05 15:41:02;?;0.00103968;0.016
e_checkFemale_4123>true;2023-04-05 15:41:12;?;0.00090972;0.014
e_checkFemale_4319>true;2023-04-05 15:41:23;?;0.00188442;0.029
e_checkFemale_3867>true;2023-04-05 15:41:33;?;0.0;0.0
e_checkFemale_3417>true;2023-04-05 15:41:53;?;0.00175446;0.027
e_checkFemale_4138>true;2023-04-05 15:42:35;?;0.00084474;0.013
e_checkFemale_3783>true;2023-04-05 15:42:56;?;0.00058482;0.009
e_checkFemale_4232>true;2023-04-05 15:43:06;?;0.00051984;0.008
e_checkFemale_4058>true;2023-04-05 15:43:16;?;0.00175446;0.027
e_checkFemale_4084>true;2023-04-05 15:43:27;?;0.00123462;0.019
e_checkFemale_3623>true;2023-04-05 15:43:58;?;0.00116964;0.018
e_checkFemale_4206>true;2023-04-05 15:44:19;?;0.00175446;0.027
e_checkFemale_4262>true;2023-04-05 15:44:29;?;0.00045486;0.007
e_checkFemale_4409>true;2023-04-05 15:46:03;?;0.00051984;0.008
e_checkFemale_4267>true;2023-04-05 15:46:13;?;0.0012996;0.02
e_checkFemale_3653>true;2023-04-05 15:46:23;?;0.00071478;0.011
e_checkFemale_4000>true;2023-04-05 15:46:34;?;0.00155952;0.024
e_checkFemale_4296>true;2023-04-05 15:46:54;?;0.00149454;0.023
e_checkFemale_4402>true;2023-04-05 15:47:58;?;0.00168948;0.026
e_checkFemale_4422>true;2023-04-05 15:48:18;?;0.0006498;0.01
e_checkFemale_4257>true;2023-04-05 15:49:09;?;0.00188442;0.029
e_checkFemale_3707>true;2023-04-05 15:49:20;?;0.00019494;0.003
e_checkFemale_3636>true;2023-04-05 15:49:30;?;0.00142956;0.022
e_checkFemale_4001>true;2023-04-05 15:49:51;?;0.00045486;0.007
e_checkFemale_4202>true;2023-04-05 15:50:02;?;0.0009747;0.015
e_checkFemale_3371>true;2023-04-05 15:50:23;?;0.0016245;0.025
e_checkFemale_3596>true;2023-04-05 15:50:55;?;0.0009747;0.015
e_checkFemale_4225>true;2023-04-05 15:51:05;?;0.0012996;0.02
e_checkFemale_3746>true;2023-04-05 15:51:26;?;0.00181944;0.028
e_checkFemale_3128>true;2023-04-05 15:51:36;?;0.00090972;0.014
e_checkFemale_3824>true;2023-04-05 15:52:08;?;0.00058482;0.009
e_checkFemale_4309>true;2023-04-05 15:52:29;?;0.0003249;0.005
e_checkFemale_4318>true;2023-04-05 15:53:10;?;0.00168948;0.026
e_checkFemale_3967>true;2023-04-05 15:53:31;?;0.00233928;0.036
e_checkFemale_3447>true;2023-04-05 15:54:03;?;0.00201438;0.031
e_checkFemale_3523>true;2023-04-05 15:54:34;?;0.00155952;0.024
e_checkFemale_3807>true;2023-04-05 15:54:45;?;0.00149454;0.023
e_checkFemale_4288>true;2023-04-05 15:55:37;?;0.00019494;0.003
e_checkFemale_3864>true;2023-04-05 15:57:43;?;0.00116964;0.018
e_checkFemale_4248>true;2023-04-05 15:58:03;?;0.00142956;0.022
e_checkFemale_4339>true;2023-04-05 15:58:56;?;0.00175446;0.027
e_checkFemale_3960>true;2023-04-05 15:59:06;?;0.00123462;0.019
e_checkFemale_4391>true;2023-04-05 15:59:17;?;0.00058482;0.009
e_checkFemale_3725>true;2023-04-05 15:59:48;?;0.00175446;0.027
e_checkFemale_4121>true;2023-04-05 16:00:30;?;0.00168948;0.026
e_checkFemale_4061>true;2023-04-05 16:01:13;?;0.00201438;0.031
e_checkFemale_3585>true;2023-04-05 16:01:23;?;0.00103968;0.016
e_checkFemale_4025>true;2023-04-05 16:01:54;?;0.00149454;0.023
e_checkFemale_3957>true;2023-04-05 16:02:05;?;0.00201438;0.031
e_checkFemale_3728>true;2023-04-05 16:02:37;?;0.00077976;0.012
e_checkFemale_4350>true;2023-04-05 16:02:47;?;0.00149454;0.023
e_checkFemale_3657>true;2023-04-05 16:02:58;?;0.00207936;0.032
e_checkFemale_4363>true;2023-04-05 16:03:29;?;0.00084474;0.013
e_checkFemale_4159>true;2023-04-05 16:03:40;?;0.00175446;0.027
e_checkFemale_3340>true;2023-04-05 16:04:22;?;0.00155952;0.024
e_checkFemale_4215>true;2023-04-05 16:04:43;?;0.00155952;0.024
e_checkFemale_3787>true;2023-04-05 16:04:54;?;0.00077976;0.012
e_checkFemale_3838>true;2023-04-05 16:05:14;?;0.00071478;0.011
e_checkFemale_3999>true;2023-04-05 16:05:35;?;0.00233928;0.036
e_checkFemale_4045>true;2023-04-05 16:05:46;?;0.00090972;0.014
e_checkFemale_3740>true;2023-04-05 16:06:37;?;0.00149454;0.023
e_checkFemale_3635>true;2023-04-05 16:06:48;?;0.0022743;0.035
e_checkFemale_3249>true;2023-04-05 16:07:08;?;0.00149454;0.023
e_checkFemale_2948>true;2023-04-05 16:07:19;?;0.00045486;0.007
e_checkFemale_3318>true;2023-04-05 16:07:40;?;0.0019494;0.03
e_checkFemale_3032>true;2023-04-05 16:08:11;?;0.00155952;0.024
e_checkFemale_4330>true;2023-04-05 16:08:32;?;0.00019494;0.003
e_checkFemale_3424>true;2023-04-05 16:08:54;?;0.00123462;0.019
e_checkFemale_4094>true;2023-04-05 16:09:04;?;0.00233928;0.036
e_checkFemale_3256>true;2023-04-05 16:09:15;?;0.00071478;0.011
e_checkFemale_4239>true;2023-04-05 16:09:25;?;0.00123462;0.019
e_checkFemale_4332>true;2023-04-05 16:10:38;?;0.00045486;0.007
e_checkFemale_3616>true;2023-04-05 16:10:48;?;0.00201438;0.031
e_checkFemale_4359>true;2023-04-05 16:11:09;?;0.00084474;0.013
e_checkFemale_4198>true;2023-04-05 16:11:40;?;0.00240426;0.037
e_checkFemale_4032>true;2023-04-05 16:12:12;?;0.00155952;0.024
e_checkFemale_4008>true;2023-04-05 16:12:22;?;0.00188442;0.029
e_checkFemale_4351>true;2023-04-05 16:12:33;?;0.00038988;0.006
e_checkFemale_4139>true;2023-04-05 16:12:43;?;0.00090972;0.014
e_checkFemale_3809>true;2023-04-05 16:13:04;?;0.00188442;0.029
e_checkFemale_4217>true;2023-04-05 16:14:17;?;0.00103968;0.016
e_checkFemale_4150>true;2023-04-05 16:14:37;?;0.00142956;0.022
e_checkFemale_3512>true;2023-04-05 16:14:58;?;0.00175446;0.027
e_checkFemale_3855>true;2023-04-05 16:15:09;?;0.0006498;0.01
e_checkFemale_4036>true;2023-04-05 16:15:20;?;0.00207936;0.032
e_checkFemale_4072>true;2023-04-05 16:15:40;?;0.00019494;0.003
e_checkFemale_3537>true;2023-04-05 16:15:50;?;0.00123462;0.019
e_checkFemale_3662>true;2023-04-05 16:16:01;?;0.00233928;0.036
e_checkFemale_4052>true;2023-04-05 16:16:43;?;0.00051984;0.008
e_checkFemale_3919>true;2023-04-05 16:16:53;?;0.0009747;0.015
e_checkFemale_4122>true;2023-04-05 16:17:04;?;0.0012996;0.02
e_checkFemale_3595>true;2023-04-05 16:17:14;?;0.00012996;0.002
e_checkFemale_3218>true;2023-04-05 16:17:24;?;0.00038988;0.006
e_checkFemale_3701>true;2023-04-05 16:17:35;?;0.00045486;0.007
e_checkFemale_3938>true;2023-04-05 16:17:45;?;0.0003249;0.005
e_checkFemale_3940>true;2023-04-05 16:17:55;?;0.00077976;0.012
e_checkFemale_4086>true;2023-04-05 16:18:06;?;0.0009747;0.015
e_checkFemale_4253>true;2023-04-05 16:18:16;?;0.00051984;0.008
e_checkFemale_4320>true;2023-04-05 16:18:27;?;0.00071478;0.011
e_checkFemale_3786>true;2023-04-05 16:18:38;?;0.0006498;0.01
e_checkFemale_4415>true;2023-04-05 16:18:48;?;0.00168948;0.026
e_checkFemale_4286>true;2023-04-05 16:18:58;?;0.0019494;0.03
e_checkFemale_3298>true;2023-04-05 16:19:09;?;0.00149454;0.023
e_checkFemale_3798>true;2023-04-05 16:19:19;?;0.0016245;0.025
e_checkFemale_4075>true;2023-04-05 16:19:29;?;0.00103968;0.016
e_checkFemale_4120>true;2023-04-05 16:19:40;?;0.00136458;0.021
e_checkFemale_3692>true;2023-04-05 16:19:50;?;0.00253422;0.039
e_checkFemale_4327>true;2023-04-05 16:20:01;?;0.00168948;0.026
e_checkFemale_4416>true;2023-04-05 16:20:11;?;0.00077976;0.012
e_checkFemale_3743>true;2023-04-05 16:20:22;?;0.0022743;0.035
e_checkFemale_4028>true;2023-04-05 16:20:32;?;0.0006498;0.01
e_checkFemale_4180>true;2023-04-05 16:20:42;?;0.0012996;0.02
e_checkFemale_4154>true;2023-04-05 16:20:53;?;0.00181944;0.028
e_checkFemale_3450>true;2023-04-05 16:21:04;?;0.00123462;0.019
e_checkFemale_3727>true;2023-04-05 16:21:15;?;0.00077976;0.012
e_checkFemale_4272>true;2023-04-05 16:21:25;?;0.00110466;0.017
e_checkFemale_4163>true;2023-04-05 16:21:35;?;0.00136458;0.021
e_checkFemale_3980>true;2023-04-05 16:21:46;?;0.00175446;0.027
e_checkFemale_3892>true;2023-04-05 16:21:57;?;0.00084474;0.013
e_checkFemale_3255>true;2023-04-05 16:22:07;?;0.00038988;0.006
e_checkFemale_4393>true;2023-04-05 16:22:17;?;0.00142956;0.022
e_checkFemale_3889>true;2023-04-05 16:22:28;?;0.00168948;0.026
e_checkFemale_3775>true;2023-04-05 16:22:38;?;0.00136458;0.021
e_checkFemale_3709>true;2023-04-05 16:22:49;?;0.00019494;0.003
e_checkFemale_3683>true;2023-04-05 16:22:59;?;0.00090972;0.014
e_checkFemale_4185>true;2023-04-05 16:23:09;?;0.00051984;0.008
e_checkFemale_3827>true;2023-04-05 16:23:20;?;0.0006498;0.01
e_checkFemale_4289>true;2023-04-05 16:23:30;?;0.00233928;0.036
